"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"RM_Del_10_percentile",-0.0117907259230755,-0.00885558546621571,-0.00409491976693303,0.117020962519444,0.0249402734991694,0.00404923104912691,-0.0526591857455533,0.0220348924043328,-0.00409491976693336,0.0353912239323384,-0.0526591857455522,-0.0240786507609043,-0.0203626365346002
"RM_Ins_sd",0.476478934644861,0.377607595467385,0.724002130620783,0.106630398497679,-0.966374874025047,-0.00868574846820167,0.476478934644861,0.594805283025556,0.138892846417599,0.243730716506726,0.128928771010348,0.128928771010341,0.0494070184226221
"RM_Diff_sd",0.774533803827502,0.69024001058844,1.40761860405736,1.37074028694063,-0.851829544806062,0.774533803827511,1.08538991827204,2.43415480702376,-0.162296815759155,2.57202932250962,0.774533803827551,-0.37032211157744,-0.279703332417918
"RM_Diff_10_percentile",-1.53000384714048,0.147637156628208,-0.39816552631656,-2.83947298247087,0.343030525502595,-0.111805232238113,-0.651559321113767,-0.651559321113768,-0.253198866135043,-3.62196817078427,-0.253198866135046,0.785487350574745,0.870417322401439
"R_Insert_90_percentile",537.47060074905,604.237372358643,1249.73390047823,1142.0532813043,324.170221126985,628.334068945382,492.755140277449,113.355052065023,2381.82175709448,1224.82004253594,628.334068945384,537.470600749049,551.38707051063
"R_Dis_unmap",1.01021269922204,1.0214149692509,0.736548264664505,1.01021269922204,-0.401013908488336,0.736548264664503,2.13848818801133,0.878343820609952,0.126620628323254,0.921977008264446,4.29127473934765,0.996340062708589,0.155699901493883
"R_Dis_map",3.3634350461163,5.41872020917526,33.7390090327367,2.64846875501649,-0.753515144049689,2.01639850961046,3.72588645088426,11.5742077659908,2.40875988772495,3.51553088780034,2.01639850961049,3.36343504611633,0.993998004185873
"R_Dis_unmap_ratio",0.0143250323856588,0.000837607440693431,0.00201657699711437,0.00641464399883599,0.027882671126509,0.00926459307123904,0.00201657699711427,0.0135114141049398,-0.00166664411561946,0.0504773634737937,0.00201657699711464,0.00228675153874726,-0.00633264215416465
"R_Mapping_q",63.0662849202263,34.0498108146932,33.9263346680284,20.7450837109058,73.3979362972395,48.6215810618853,73.3979362972394,11.5970869354043,50.8576644538257,24.5722328116696,50.8576644538248,47.0148060948878,88.5740055412091
"R_Ins_sd",0.410712633140737,0.526969495990691,0.439173964126226,0.356894528114074,-1.00700096118266,0.228623338583503,0.228623338583498,0.825944655108839,0.203155860574275,0.2594509124877,0.439173964126233,0.103659709333898,0.104116802831591
"L_Dis_all",89.4859072725732,91.4033205692084,77.3006646319619,45.0378429168096,214.807606451196,52.3393129346373,214.807606451197,53.4233297573742,89.485907272573,89.4859072725728,86.7409515022594,105.106303153789,164.050240811339
"L_Mapping_q",60.0170502677692,35.0956609170579,23.6331932775052,14.528194997643,53.3021501556465,59.4265849469467,103.702965767576,28.8580325904023,28.8580325904023,37.7905716584475,59.4265849469469,28.8580325904022,83.8268247193787
"L_Mapping_10_percentile",26.5935534161608,7.75365141949318,22.4471650514967,26.5935534161607,173.31778837398,40.3728768088253,42.8923891773627,3.49050335292206,76.2760808403419,26.5935534161607,25.5768620884247,26.5935534161606,72.057969918864
"L_Mapping_90_percentile",73.1814239261371,42.6289309696769,21.064438772434,20.5269297314522,50.9795983528029,52.338348359989,119.792684979306,17.8768300671809,41.7938832137674,42.6289309696768,41.793883213767,41.7938832137674,71.1333476925743
"L_Diff_sd",0.368861564037383,0.552293139990152,0.331401438516168,1.81733165645498,0.36886156403738,0.427116656317363,0.785347879678715,4.53966237690906,0.331401438516157,2.52100034596108,0.368861564037462,0.42061982926388,-0.525329577102533
"LM_Dis_unmap_ratio",0.00870276608873715,0.00215996549293194,0.0189867890132867,0.00857554886062198,0.037211298311767,0.00784200320129696,0.00215996549293198,0.00405607679648032,0.00856129526306487,0.0085612952630649,-0.0367419618957387,0.00451064114740656,0.00856129526306489
"LM_Mapping_q_sd",2.14024391799894,9.30643880316259,25.7608956900677,14.9805614031266,9.30643880316244,0.380827327942237,25.7608956900673,6.03090257056131,0.0593309787663299,3.63434919279474,9.3064388031628,20.717648267783,3.85781093393714
"LM_Mapping_pro",0.143349547789093,0.248182583125882,0.140703271673352,0.233081922617229,0.140703271673352,0.0642283959441838,0.104186717709686,0.297989271839901,-0.0203483241345462,0.14090432620997,0.064228395944185,0.297989271839903,-0.160419456146929
"LM_Soft_10_percentile",0.0254023903761992,0.0455962713441909,0.0254023903761992,0.0828326321963039,0.0451024054652521,0.157882486135879,-0.0402688824413274,0.0254023903761994,-0.0184876689901912,0.0437149575201536,1.17099699262854,0.0254023903761996,-0.0165801022138544
"LM_Del_90_percentile",0.636165850779598,0.234386967446336,0.636165850779622,0.234386967446328,-1.05958334526922,0.356968144756824,0.985117175327385,3.24437922293115,-0.282961570651091,4.18629059351663,0.333372381766043,0.234386967446335,-0.646166385842538
"LM_Ins_90_percentile",0.318212005428883,0.338034044535298,0.393985330460364,-0.174889707129535,0.891160537782772,-0.174889707129534,0.891160537782773,1.49307313969541,0.379158690568348,0.221755850995996,0.891160537782793,0.507323720561853,-0.0576841775029874
"M_Insert_10_percentile",249.499229272783,81.6921660974811,49.4257054001755,579.60773394287,683.056763049044,726.668761944122,9.75920047917745,49.4257054001764,49.4257054001765,59.9939971040737,49.4257054001746,249.312847766284,857.350495595894
"M_Insert_90_percentile",461.726977153983,958.886758946549,643.282149511743,2352.42771697774,303.740474889064,643.282149511749,169.315275948524,315.735110179064,3191.7647651374,949.937852865471,643.282149511746,643.282149511747,618.015872066182
"M_Soft_sd",18.3964068521516,41.3486313629371,67.0849214231234,36.1974364286933,14.3828064409388,32.7196764334097,44.729197787521,39.5307562661865,36.1974364286932,37.7156514959866,36.1974364286933,36.1974364286932,33.1436590323021
"M_Diff_sd",1.99666988791693,0.843267932544643,1.73335554576134,2.27081850899762,-1.18608815916498,0.843267932544647,1.60175108030492,0.843267932544637,0.301871369913392,2.40956620736102,0.843267932544687,0.0490928374340241,-0.252899005982316
"M_Diff_10_percentile",-0.608026709327306,0.304541151020158,0.0136749867416873,-3.40677102626478,-0.0721751308011734,-0.377969240205327,-0.0597782467570272,-1.32484967823367,0.0136749867416953,-3.41064300953407,0.0136749867416681,0.0136749867416918,0.941096548497836
"M_Hetvar",1.57947045101198,1.90013906409204,1.57947045101196,5.89445357715396,-2.58100750668191,3.87769577376195,5.99536946881753,652.44991820484,8.60945589068436,4.32332922390072,5.99536946881782,0.148005416978037,1.579470451012
"RM_Dis_all",58.026367004293,180.892697889397,23.6003742627724,11.6978151154918,23.0960323477478,23.6003742627727,315.3010629472,67.2066262122198,58.5036022049518,29.215825316891,58.026367004292,67.2066262122193,195.909528366499
"RM_Del_90_percentile",1.66593145203041,0.234693876160058,0.234693876160059,2.09880976578276,-0.747365550158089,0.0426366488969491,0.944334873239822,0.74271406758009,0.234693876160056,2.63231949539308,2.02547939919258,-0.645987824173378,-0.747365550158073
"RM_Diff",0.273611073158311,0.256663891271677,0.168570214996039,-1.75324032389371,-0.0721191450797663,-0.564208020444811,0.27361107315831,-0.261248437762761,0.166690641989316,-1.97567476747831,-0.0721191450798299,0.723378074612759,0.273611073158308
"R_Dis_map_ratio",0.0349946915502642,0.100147313391221,0.188464464950753,0.0930656371004646,-0.132294182423918,0.073161351151887,0.0983131832929849,0.0983131832929857,0.0643544882029801,0.198690396636549,0.188464464950756,0.0983131832929856,-0.0690282433992876
"R_Soft_sd",32.1859247112543,27.9420507225161,101.532279674425,25.2307636691222,27.942050722516,27.9420507225161,78.9077142220017,38.0434412651802,18.5951280517522,29.3881681645151,29.3881681645152,24.7901999972674,26.076133184551
"R_Soft_90_percentile",65.8972249739287,61.6560491766504,214.691880934244,53.1857178786152,52.0401670229249,77.1577812232387,172.723454971961,87.2858748270024,47.4356781037671,52.0401670229249,172.72345497196,49.4489565531256,53.1857178786151
"R_Ins",0.208992483483272,0.165456845043248,0.217289940181645,0.216757491865448,-0.467348913871879,0.184963164623347,0.184963164623346,0.184963164623348,0.116245903032321,0.11624590303232,0.644516222733879,-0.0180454295922977,0.00121225445356057
"R_Diff_10_percentile",-1.17473310136882,0.650827349873608,0.0423116103094376,-1.7203746400557,-0.414208419958022,-1.27152950745679,-0.0429356189006798,-2.0685620925598,-0.342058792148731,-0.414208419958032,-0.342058792148725,0.585816023294072,-0.414208419958037
"L_Dis_map",3.64415307537297,3.64415307537295,32.6267936487374,2.91120846923211,0.436808459201659,0.923771277666152,6.0646784285761,12.7852480090126,1.15533455351663,6.85901519804628,3.64415307537294,3.64415307537297,1.15533455351664
